time,left_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_point_on_display_area,right_gaze_point_validity,left_pupil_diameter,left_pupil_validity,right_pupil_diameter,right_pupil_validity
2.96028470993042,"(0.6840712428092957, 0.9425954222679138)",1,"(0.6980971097946167, 0.9293957948684692)",1,3.1599273681640625,1,2.9322357177734375,1
2.976546287536621,"(nan, nan)",0,"(0.6975370645523071, 0.9347359538078308)",1,,0,2.9482879638671875,1
2.993208169937134,"(0.7048943638801575, 0.9445434808731079)",1,"(0.6993722915649414, 0.9351266026496887)",1,3.0866241455078125,1,2.958831787109375,1
3.0100536346435547,"(0.7070502042770386, 0.9507853388786316)",1,"(0.704999566078186, 0.9296716451644897)",1,3.1117095947265625,1,2.9483184814453125,1
3.0269575119018555,"(0.7102304697036743, 0.9597063064575195)",1,"(0.7026182413101196, 0.9225100874900818)",1,3.12078857421875,1,2.9657745361328125,1
3.0432839393615723,"(0.7111286520957947, 0.9607759714126587)",1,"(0.7066595554351807, 0.9255549311637878)",1,3.1329803466796875,1,2.947540283203125,1
3.060110330581665,"(0.7188932299613953, 0.95541912317276)",1,"(0.7046731114387512, 0.9270088076591492)",1,3.1250457763671875,1,2.946441650390625,1
3.0766665935516357,"(0.7179476022720337, 0.9499583840370178)",1,"(0.701318085193634, 0.9199644327163696)",1,3.1338958740234375,1,2.984375,1
3.1011745929718018,"(0.711018979549408, 0.9497856497764587)",1,"(0.7090222239494324, 0.9174368977546692)",1,3.216796875,1,2.9907684326171875,1
3.1101365089416504,"(0.7285614013671875, 0.9487128853797913)",1,"(0.7019363641738892, 0.929611086845398)",1,3.1905517578125,1,3.019927978515625,1
3.126681327819824,"(0.7345371246337891, 0.9507959485054016)",1,"(0.6631501317024231, 0.9542587399482727)",1,3.1513824462890625,1,3.279693603515625,1
3.143376588821411,"(0.7321465611457825, 0.953641951084137)",1,"(0.7122340798377991, 0.9241568446159363)",1,3.1651611328125,1,3.1173858642578125,1
3.1607279777526855,"(0.7305813431739807, 0.9555647373199463)",1,"(0.7221433520317078, 0.9266572594642639)",1,3.1664886474609375,1,2.9701995849609375,1
3.17671799659729,"(0.730829119682312, 0.9577652812004089)",1,"(0.7265163660049438, 0.9268360733985901)",1,3.1627655029296875,1,2.94940185546875,1
3.193781614303589,"(0.7393233180046082, 0.9613621234893799)",1,"(0.7396227121353149, 0.9350601434707642)",1,3.173614501953125,1,2.9544830322265625,1
3.2106385231018066,"(0.7490440607070923, 0.9570624232292175)",1,"(0.7423779368400574, 0.9369028806686401)",1,3.1623992919921875,1,2.9689483642578125,1
3.2269790172576904,"(0.7498137950897217, 0.9552329778671265)",1,"(0.7421414256095886, 0.9371322989463806)",1,3.1638946533203125,1,2.982452392578125,1
3.243701457977295,"(0.7502976059913635, 0.9571165442466736)",1,"(0.7427043318748474, 0.9378499984741211)",1,3.1800994873046875,1,2.984344482421875,1
3.260820150375366,"(0.7557530999183655, 0.9548617005348206)",1,"(0.7467591166496277, 0.935736894607544)",1,3.1840972900390625,1,2.9849090576171875,1
3.2771222591400146,"(0.756996750831604, 0.9602181315422058)",1,"(0.7434589266777039, 0.9406566023826599)",1,3.198272705078125,1,2.9903717041015625,1
3.293537139892578,"(0.7610964179039001, 0.9695468544960022)",1,"(0.7433237433433533, 0.9537235498428345)",1,3.2109832763671875,1,2.9932861328125,1
3.3105876445770264,"(0.7841715216636658, 0.9768616557121277)",1,"(0.7643218636512756, 0.9525467753410339)",1,3.2017059326171875,1,2.991851806640625,1
3.3273284435272217,"(0.8078516125679016, 0.9811673164367676)",1,"(0.8047648668289185, 0.9414334893226624)",1,3.197906494140625,1,2.9971160888671875,1
3.3436055183410645,"(0.8160392642021179, 0.9881200194358826)",1,"(0.8077436685562134, 0.9393324851989746)",1,3.1916656494140625,1,2.97802734375,1
3.3611490726470947,"(0.8201740384101868, 0.9900858402252197)",1,"(0.8079646825790405, 0.9438373446464539)",1,3.1939239501953125,1,3.004180908203125,1
3.377274990081787,"(0.8215508460998535, 0.9848800897598267)",1,"(0.8205562233924866, 0.951424777507782)",1,3.20794677734375,1,3.0127410888671875,1
3.394217014312744,"(0.819846510887146, 0.984517514705658)",1,"(0.8256504535675049, 0.9495751261711121)",1,3.224090576171875,1,3.0313720703125,1
3.410862445831299,"(0.8212482333183289, 0.9880369305610657)",1,"(0.8228505253791809, 0.9532515406608582)",1,3.24261474609375,1,3.037353515625,1
3.4275588989257812,"(0.8263317346572876, 0.9855158925056458)",1,"(0.8249252438545227, 0.9535788297653198)",1,3.2322845458984375,1,3.0411834716796875,1
3.443798065185547,"(0.8309541344642639, 0.984959065914154)",1,"(0.8227418065071106, 0.946233868598938)",1,3.2196502685546875,1,3.048187255859375,1
3.4609060287475586,"(0.8346062898635864, 0.9918780326843262)",1,"(0.825258731842041, 0.9385203123092651)",1,3.2301025390625,1,3.0424957275390625,1
3.476736307144165,"(0.8385685682296753, 0.991553008556366)",1,"(0.8243091106414795, 0.9387845396995544)",1,3.2402191162109375,1,3.047698974609375,1
3.493483543395996,"(0.8444335460662842, 0.9874082207679749)",1,"(0.8336281180381775, 0.9432249069213867)",1,3.2362060546875,1,3.064208984375,1
3.51041579246521,"(0.8469477891921997, 0.9862737059593201)",1,"(0.8305143713951111, 0.9460293650627136)",1,3.24176025390625,1,3.094390869140625,1
3.5274527072906494,"(0.8483725190162659, 0.9813497066497803)",1,"(0.8229532837867737, 0.9530001282691956)",1,3.25970458984375,1,3.08685302734375,1
3.543691873550415,"(0.8511382937431335, 0.9765749573707581)",1,"(0.8298254609107971, 0.9626154899597168)",1,3.2441864013671875,1,3.0401153564453125,1
3.5605854988098145,"(0.856280505657196, 0.9819350838661194)",1,"(0.8371057510375977, 0.9600335955619812)",1,3.2376251220703125,1,3.0382080078125,1
3.5770199298858643,"(0.8591330051422119, 0.9926929473876953)",1,"(0.8429692983627319, 0.9548929333686829)",1,3.241455078125,1,3.0422515869140625,1
3.5937318801879883,"(0.8617708086967468, 0.9900377988815308)",1,"(0.8446186780929565, 0.949692964553833)",1,3.234039306640625,1,3.043487548828125,1
3.610548257827759,"(0.8643493056297302, 0.9836104512214661)",1,"(0.8444327712059021, 0.9406728148460388)",1,3.2396087646484375,1,3.0462646484375,1
3.627394676208496,"(0.8627302050590515, 0.9834315776824951)",1,"(0.8487516045570374, 0.9415745735168457)",1,3.2628631591796875,1,3.040985107421875,1
3.6441051959991455,"(0.8582305312156677, 0.9851843118667603)",1,"(0.8514006733894348, 0.9526528716087341)",1,3.2638702392578125,1,3.0297393798828125,1
3.6607439517974854,"(0.8666971921920776, 0.9837809801101685)",1,"(0.8601021766662598, 0.9438280463218689)",1,3.2467498779296875,1,3.03472900390625,1
3.6769750118255615,"(0.8724297881126404, 0.9753496646881104)",1,"(0.8636082410812378, 0.9404134750366211)",1,3.236968994140625,1,3.0390167236328125,1
3.6938133239746094,"(0.8720750212669373, 0.9814791083335876)",1,"(0.8650897145271301, 0.9532403945922852)",1,3.2298736572265625,1,3.0345916748046875,1
3.7112843990325928,"(0.8745103478431702, 0.9906988739967346)",1,"(0.8645637035369873, 0.9449349045753479)",1,3.2384490966796875,1,3.0429534912109375,1
3.727890968322754,"(0.8774737119674683, 0.9897511601448059)",1,"(0.8695358037948608, 0.9374117851257324)",1,3.2560577392578125,1,3.0457000732421875,1
3.7436981201171875,"(0.8798626661300659, 0.987428605556488)",1,"(0.8710351586341858, 0.9509084224700928)",1,3.2417449951171875,1,3.03106689453125,1
3.7607791423797607,"(0.8788036108016968, 0.981810450553894)",1,"(0.8702239990234375, 0.9530996084213257)",1,3.2451171875,1,3.01983642578125,1
3.7776739597320557,"(0.8748683333396912, 0.9808543920516968)",1,"(0.8690694570541382, 0.9422804713249207)",1,3.2449188232421875,1,3.0380859375,1
3.7938899993896484,"(0.8758390545845032, 0.9849514961242676)",1,"(0.8663966059684753, 0.9531538486480713)",1,3.2259063720703125,1,3.03594970703125,1
3.8105273246765137,"(0.8874675631523132, 0.9773929119110107)",1,"(0.8747836351394653, 0.9559299349784851)",1,3.223663330078125,1,3.0225067138671875,1
3.8273251056671143,"(0.8998779058456421, 0.9715725183486938)",1,"(0.9181033968925476, 0.9520236253738403)",1,3.2457122802734375,1,3.0131378173828125,1
3.8431739807128906,"(0.9388947486877441, 0.9795206785202026)",1,"(0.9360772967338562, 0.9520631432533264)",1,3.215179443359375,1,2.9923248291015625,1
3.8607540130615234,"(0.9343014359474182, 0.9799878001213074)",1,"(0.9387296438217163, 0.9494220614433289)",1,3.1843414306640625,1,2.991943359375,1
3.877800464630127,"(0.9368350505828857, 0.9730610251426697)",1,"(0.942410945892334, 0.9469270706176758)",1,3.177581787109375,1,2.976165771484375,1
3.893679618835449,"(0.9376311302185059, 0.9821881651878357)",1,"(0.937590479850769, 0.9503366947174072)",1,3.1676788330078125,1,2.97125244140625,1
3.910468578338623,"(0.938544511795044, 0.9880917072296143)",1,"(0.9376739859580994, 0.9506192803382874)",1,3.15618896484375,1,2.9791717529296875,1
3.9274706840515137,"(0.9408495426177979, 0.9862868785858154)",1,"(0.9478105306625366, 0.9538367986679077)",1,3.147216796875,1,2.9774627685546875,1
3.943401336669922,"(0.9429457187652588, 0.9928297996520996)",1,"(0.937656044960022, 0.9603642821311951)",1,3.14935302734375,1,2.99652099609375,1
3.9610202312469482,"(0.9435420036315918, 0.9930314421653748)",1,"(0.9409565925598145, 0.960749089717865)",1,3.14862060546875,1,2.9899749755859375,1
3.976372718811035,"(0.9469395875930786, 0.9955767393112183)",1,"(0.9447242617607117, 0.9584314227104187)",1,3.1402587890625,1,2.9726104736328125,1
3.99389386177063,"(0.9481728076934814, 0.9928588271141052)",1,"(0.944402277469635, 0.9593348503112793)",1,3.1335601806640625,1,2.963714599609375,1
4.010636329650879,"(0.9445776343345642, 0.9808868169784546)",1,"(0.9485946893692017, 0.9588413238525391)",1,3.134002685546875,1,2.9461212158203125,1
4.027520179748535,"(0.9486239552497864, 0.9836785793304443)",1,"(0.9497492909431458, 0.956795334815979)",1,3.1280059814453125,1,2.9388885498046875,1
4.0440356731414795,"(0.9506799578666687, 0.9916713237762451)",1,"(0.9478933215141296, 0.9612237811088562)",1,3.1192474365234375,1,2.947296142578125,1
4.06080174446106,"(0.9495614171028137, 0.9920030236244202)",1,"(0.9439885020256042, 0.9619750380516052)",1,3.1193084716796875,1,2.9420928955078125,1
4.077383756637573,"(0.9473955631256104, 0.990211009979248)",1,"(0.9443910121917725, 0.9636683464050293)",1,3.11602783203125,1,2.933929443359375,1
4.094048500061035,"(0.9445890784263611, 0.9875199794769287)",1,"(0.944675862789154, 0.9754446744918823)",1,3.109710693359375,1,2.9337615966796875,1
4.110501289367676,"(0.9496957063674927, 0.9843953847885132)",1,"(0.9506140351295471, 0.9667806625366211)",1,3.1067962646484375,1,2.935699462890625,1
4.127946615219116,"(0.9631865620613098, 0.9829976558685303)",1,"(0.9681975245475769, 0.9488062262535095)",1,3.109588623046875,1,2.935272216796875,1
4.1434326171875,"(0.968355119228363, 0.9879869222640991)",1,"(0.9641110897064209, 0.948406994342804)",1,3.1232452392578125,1,2.9319000244140625,1
4.160803556442261,"(0.9640727043151855, 0.9849603772163391)",1,"(0.9684630036354065, 0.9467541575431824)",1,3.111968994140625,1,2.9326324462890625,1
4.177412271499634,"(0.9601421356201172, 0.9793080687522888)",1,"(0.9701648354530334, 0.955145537853241)",1,3.114044189453125,1,2.9308319091796875,1
4.194018602371216,"(0.9624438881874084, 0.9838899970054626)",1,"(0.9704747200012207, 0.9522295594215393)",1,3.12322998046875,1,2.9312286376953125,1
4.210627794265747,"(0.9678096771240234, 0.9864513278007507)",1,"(0.9684604406356812, 0.953229546546936)",1,3.11761474609375,1,2.9295196533203125,1
4.227956533432007,"(0.9627934694290161, 0.9893787503242493)",1,"(0.9683200120925903, 0.9484797120094299)",1,3.1204681396484375,1,2.94122314453125,1
4.243900299072266,"(0.9618635177612305, 0.9988736510276794)",1,"(0.9742602705955505, 0.9484872221946716)",1,3.117279052734375,1,2.947784423828125,1
4.260793685913086,"(0.9593920707702637, 1.003849983215332)",1,"(0.9719959497451782, 0.9550434947013855)",1,3.1134490966796875,1,2.9463043212890625,1
4.277815103530884,"(0.9546816945075989, 1.008198618888855)",1,"(0.9712377190589905, 0.9579593539237976)",1,3.138153076171875,1,2.952301025390625,1
4.293783903121948,"(0.9550827145576477, 1.0032614469528198)",1,"(0.9661186933517456, 0.9555363059043884)",1,3.14862060546875,1,2.952911376953125,1
4.310521602630615,"(0.9557551145553589, 0.9867702722549438)",1,"(0.9655755758285522, 0.952403724193573)",1,3.1431732177734375,1,2.95684814453125,1
4.327739000320435,"(0.9557601809501648, 0.9874895215034485)",1,"(0.9633352160453796, 0.9611809849739075)",1,3.135498046875,1,2.9544219970703125,1
4.34354829788208,"(0.9591817259788513, 0.9990769624710083)",1,"(0.9721069931983948, 0.952345073223114)",1,3.125885009765625,1,2.9461669921875,1
4.360982894897461,"(0.9572075009346008, 1.0001275539398193)",1,"(0.974290132522583, 0.9473064541816711)",1,3.136566162109375,1,2.93804931640625,1
4.377403974533081,"(0.9549823999404907, 0.9938247799873352)",1,"(0.966810405254364, 0.9539201855659485)",1,3.139801025390625,1,2.9420928955078125,1
4.394205808639526,"(0.9560805559158325, 0.988414466381073)",1,"(0.9728662371635437, 0.9523871541023254)",1,3.1371002197265625,1,2.946136474609375,1
4.41100001335144,"(0.9555768966674805, 0.991873025894165)",1,"(0.9730342626571655, 0.9482850432395935)",1,3.1327056884765625,1,2.9437713623046875,1
4.428075551986694,"(0.9559997916221619, 0.9956983923912048)",1,"(0.9643779993057251, 0.9499129056930542)",1,3.1356964111328125,1,2.96783447265625,1
4.443795680999756,"(0.9572712779045105, 0.9983791708946228)",1,"(0.9654898643493652, 0.9535301327705383)",1,3.1343231201171875,1,2.97003173828125,1
4.461099147796631,"(0.95823734998703, 1.0006533861160278)",1,"(0.9652016758918762, 0.9561325907707214)",1,3.1322784423828125,1,2.957275390625,1
4.477161645889282,"(0.9562278389930725, 0.996078372001648)",1,"(0.9642423987388611, 0.9493660926818848)",1,3.141204833984375,1,2.9568023681640625,1
4.494418144226074,"(0.9574152827262878, 0.9927255511283875)",1,"(0.9652122855186462, 0.9503499269485474)",1,3.1377105712890625,1,2.9663848876953125,1
4.510965824127197,"(0.9551999568939209, 0.9908480644226074)",1,"(0.9748832583427429, 0.9524914622306824)",1,3.144683837890625,1,2.96685791015625,1
4.527289152145386,"(0.9521408677101135, 0.9854007363319397)",1,"(0.9813869595527649, 0.9515755772590637)",1,3.1478729248046875,1,2.9707794189453125,1
4.544042110443115,"(0.9554691314697266, 0.9961906671524048)",1,"(0.9743340611457825, 0.9583478569984436)",1,3.140899658203125,1,2.970062255859375,1
4.56106424331665,"(0.9555171132087708, 1.002790927886963)",1,"(0.9733149409294128, 0.9524104595184326)",1,3.1456756591796875,1,2.9660491943359375,1
4.577751874923706,"(0.9570943713188171, 0.9970239400863647)",1,"(0.9742864370346069, 0.9527085423469543)",1,3.1514434814453125,1,2.9669952392578125,1
4.593757629394531,"(0.9608311653137207, 0.9953357577323914)",1,"(0.9745153188705444, 0.9531565308570862)",1,3.1463165283203125,1,2.9427642822265625,1
4.610476970672607,"(0.9568004608154297, 0.994208037853241)",1,"(0.9706360101699829, 0.9568570256233215)",1,3.136688232421875,1,2.951080322265625,1
4.62740421295166,"(0.9541292190551758, 0.9926607608795166)",1,"(0.9669956564903259, 0.9604178071022034)",1,3.1480560302734375,1,2.9657135009765625,1
4.643754720687866,"(0.9580985903739929, 0.9922295212745667)",1,"(0.9627634286880493, 0.956558883190155)",1,3.144683837890625,1,2.963775634765625,1
4.661348581314087,"(0.9574596285820007, 0.987818717956543)",1,"(0.965874969959259, 0.9583215713500977)",1,3.1356658935546875,1,2.9640655517578125,1
4.677642583847046,"(0.9538511037826538, 0.9842733144760132)",1,"(0.9694461822509766, 0.9587691426277161)",1,3.13330078125,1,2.9491119384765625,1
4.6938560009002686,"(0.9534823298454285, 0.9851141571998596)",1,"(0.9668059349060059, 0.9478203058242798)",1,3.1231536865234375,1,2.9376220703125,1
4.710892915725708,"(0.9374422430992126, 0.9824149012565613)",1,"(0.9538869261741638, 0.9486728310585022)",1,3.1135406494140625,1,2.95355224609375,1
4.727186679840088,"(0.9139993190765381, 0.9682114720344543)",1,"(0.9121918678283691, 0.9457295536994934)",1,3.115020751953125,1,2.9395904541015625,1
4.744082689285278,"(0.9093883037567139, 0.966080367565155)",1,"(0.901787281036377, 0.9362882971763611)",1,3.1165924072265625,1,2.9407196044921875,1
4.761512041091919,"(0.9045298099517822, 0.9689820408821106)",1,"(0.9048057794570923, 0.9392371773719788)",1,3.1108856201171875,1,2.938629150390625,1
4.77744460105896,"(0.9018714427947998, 0.9709036350250244)",1,"(0.9027194976806641, 0.9317905306816101)",1,3.1236419677734375,1,2.92425537109375,1
4.794722080230713,"(0.9039769172668457, 0.9711356163024902)",1,"(0.8983036875724792, 0.9256576299667358)",1,3.13031005859375,1,2.91552734375,1
4.80999231338501,"(0.9048709273338318, 0.9662701487541199)",1,"(0.9063613414764404, 0.9210118055343628)",1,3.1165924072265625,1,2.92047119140625,1
4.826928377151489,"(0.8996285200119019, 0.9662885069847107)",1,"(0.9028193950653076, 0.9207277297973633)",1,3.1091461181640625,1,2.93023681640625,1
4.844062805175781,"(0.8973566889762878, 0.9650004506111145)",1,"(0.8949506282806396, 0.9216152429580688)",1,3.1130828857421875,1,2.9215850830078125,1
4.860447406768799,"(0.8968503475189209, 0.9624613523483276)",1,"(0.8895373940467834, 0.9164513945579529)",1,3.1174163818359375,1,2.92047119140625,1
4.877354621887207,"(0.8962063789367676, 0.9622398614883423)",1,"(0.8926191329956055, 0.9231682419776917)",1,3.1199798583984375,1,2.9311065673828125,1
4.894408702850342,"(0.8943537473678589, 0.9603201150894165)",1,"(0.8819922804832458, 0.9413763284683228)",1,3.1093292236328125,1,2.9390716552734375,1
4.910848140716553,"(0.8909757137298584, 0.9585309624671936)",1,"(0.8867461681365967, 0.936490535736084)",1,3.1145782470703125,1,2.932037353515625,1
4.92723822593689,"(0.8881851434707642, 0.9547800421714783)",1,"(0.8892330527305603, 0.9303855895996094)",1,3.127197265625,1,2.92486572265625,1
4.944015741348267,"(0.8841519951820374, 0.9516229033470154)",1,"(0.8815910816192627, 0.9304218888282776)",1,3.1360321044921875,1,2.9272308349609375,1
4.961400747299194,"(0.8817231059074402, 0.9517001509666443)",1,"(0.88257896900177, 0.9222232103347778)",1,3.138671875,1,2.950439453125,1
4.99350643157959,"(0.8797194957733154, 0.9635165929794312)",1,"(0.8751750588417053, 0.9153134226799011)",1,3.136932373046875,1,2.9610748291015625,1
4.99350643157959,"(0.875402569770813, 0.9650490283966064)",1,"(0.8646183013916016, 0.9159232974052429)",1,3.1444549560546875,1,2.9471893310546875,1
