timestamp,left_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_point_on_display_area,right_gaze_point_validity,left_pupil_diameter,left_pupil_validity,right_pupil_diameter,right_pupil_validity
2023-12-11 18:33:40.461080,"(0.6565791964530945, 0.47460636496543884)",1,"(0.6847813725471497, 0.4292503595352173)",1,3.216949462890625,1,3.0227813720703125,1
2023-12-11 18:33:40.462471,"(0.6574070453643799, 0.475124716758728)",1,"(0.6840364933013916, 0.42879733443260193)",1,3.214996337890625,1,3.0215911865234375,1
2023-12-11 18:33:40.495877,"(0.663399875164032, 0.4736541211605072)",1,"(0.6814939379692078, 0.43665677309036255)",1,3.2185821533203125,1,3.0514068603515625,1
2023-12-11 18:33:40.511023,"(0.664360761642456, 0.4755977392196655)",1,"(0.677754282951355, 0.44330933690071106)",1,3.227569580078125,1,3.0721282958984375,1
2023-12-11 18:33:40.528437,"(0.6693923473358154, 0.47911182045936584)",1,"(0.6815046072006226, 0.4505057632923126)",1,3.2506561279296875,1,3.08795166015625,1
2023-12-11 18:33:40.544062,"(0.6678068041801453, 0.4831189811229706)",1,"(0.6824269890785217, 0.4490092694759369)",1,3.2660675048828125,1,3.107452392578125,1
2023-12-11 18:33:40.561086,"(0.6661445498466492, 0.48156920075416565)",1,"(0.6831691861152649, 0.44401711225509644)",1,3.27587890625,1,3.1169891357421875,1
2023-12-11 18:33:40.562265,"(0.6676225662231445, 0.47400861978530884)",1,"(0.6837189793586731, 0.44415733218193054)",1,3.2823944091796875,1,3.1247100830078125,1
2023-12-11 18:33:40.595826,"(0.6681830883026123, 0.472909152507782)",1,"(0.6825754046440125, 0.4440579414367676)",1,3.2925262451171875,1,3.136993408203125,1
2023-12-11 18:33:40.600489,"(0.6694602966308594, 0.47570207715034485)",1,"(0.6835899949073792, 0.44125980138778687)",1,3.3039093017578125,1,3.1569366455078125,1
2023-12-11 18:33:40.627984,"(0.6624507308006287, 0.4741707742214203)",1,"(0.6829469203948975, 0.4429449141025543)",1,3.3121185302734375,1,3.1911163330078125,1
2023-12-11 18:33:40.629239,"(0.6611199975013733, 0.4731002151966095)",1,"(0.6843212842941284, 0.44556206464767456)",1,3.3191680908203125,1,3.2032470703125,1
2023-12-11 18:33:40.649441,"(0.6688682436943054, 0.4722816050052643)",1,"(0.6865921020507812, 0.4436261057853699)",1,3.330780029296875,1,3.1981964111328125,1
2023-12-11 18:33:40.662754,"(0.6915003061294556, 0.46653684973716736)",1,"(0.7119138240814209, 0.4330458641052246)",1,3.344024658203125,1,3.2202911376953125,1
2023-12-11 18:33:40.684004,"(0.7229914665222168, 0.4659481346607208)",1,"(0.7557427287101746, 0.4184967875480652)",1,3.3611907958984375,1,3.234130859375,1
2023-12-11 18:33:40.700697,"(0.74126797914505, 0.4633485972881317)",1,"(0.7827446460723877, 0.39955252408981323)",1,3.3961334228515625,1,3.2645416259765625,1
2023-12-11 18:33:40.727949,"(0.7495362162590027, 0.4572066068649292)",1,"(0.783729076385498, 0.4003084897994995)",1,3.403961181640625,1,3.2854766845703125,1
2023-12-11 18:33:40.744416,"(0.7497805953025818, 0.4609033763408661)",1,"(0.780876874923706, 0.40424174070358276)",1,3.40460205078125,1,3.2962188720703125,1
2023-12-11 18:33:40.761050,"(0.7474838495254517, 0.4607788026332855)",1,"(0.7774447798728943, 0.4064306318759918)",1,3.40081787109375,1,3.2993621826171875,1
2023-12-11 18:33:40.777495,"(0.7464881539344788, 0.45999854803085327)",1,"(0.7795299887657166, 0.40472719073295593)",1,3.4055023193359375,1,3.3016357421875,1
2023-12-11 18:33:40.794671,"(0.7442082166671753, 0.4607999324798584)",1,"(0.7761053442955017, 0.40462198853492737)",1,3.4164886474609375,1,3.3018341064453125,1
2023-12-11 18:33:40.799078,"(0.7484825849533081, 0.4790578782558441)",1,"(0.7851559519767761, 0.42120715975761414)",1,3.4323883056640625,1,3.3168182373046875,1
2023-12-11 18:33:40.827880,"(0.7836969494819641, 0.5587156414985657)",1,"(0.8152853846549988, 0.49872341752052307)",1,3.4618072509765625,1,3.34521484375,1
2023-12-11 18:33:40.829437,"(0.8114005327224731, 0.6306091547012329)",1,"(0.833553671836853, 0.6035918593406677)",1,3.4720001220703125,1,3.33941650390625,1
2023-12-11 18:33:40.851698,"(0.8125940561294556, 0.6554044485092163)",1,"(0.8379051685333252, 0.6138306260108948)",1,3.471343994140625,1,3.3323822021484375,1
2023-12-11 18:33:40.862352,"(0.8115057945251465, 0.6588132381439209)",1,"(0.8376113772392273, 0.6154500246047974)",1,3.4713592529296875,1,3.3290557861328125,1
2023-12-11 18:33:40.894368,"(0.8095992803573608, 0.6554262638092041)",1,"(0.8379225730895996, 0.6138737201690674)",1,3.4774322509765625,1,3.3436431884765625,1
2023-12-11 18:33:40.899940,"(0.8110783696174622, 0.6496953964233398)",1,"(0.8362295031547546, 0.6126748919487)",1,3.4876251220703125,1,3.350433349609375,1
2023-12-11 18:33:40.927791,"(0.8104700446128845, 0.6466525793075562)",1,"(0.8372913002967834, 0.6137162446975708)",1,3.5029144287109375,1,3.3537445068359375,1
2023-12-11 18:33:40.929067,"(0.8097418546676636, 0.6464436650276184)",1,"(0.8382430672645569, 0.6152342557907104)",1,3.5123748779296875,1,3.3637542724609375,1
2023-12-11 18:33:40.961153,"(0.8101508617401123, 0.6462000012397766)",1,"(0.8344945907592773, 0.6147817373275757)",1,3.52667236328125,1,3.371246337890625,1
2023-12-11 18:33:40.962479,"(0.8113115429878235, 0.6457235813140869)",1,"(0.837310254573822, 0.6136250495910645)",1,3.5417022705078125,1,3.3870391845703125,1
2023-12-11 18:33:40.983497,"(0.8095642924308777, 0.6470209360122681)",1,"(0.8335748910903931, 0.618881106376648)",1,3.5606842041015625,1,3.3936767578125,1
2023-12-11 18:33:40.999793,"(0.8097401857376099, 0.6471724510192871)",1,"(0.8331357836723328, 0.6192383170127869)",1,3.5745391845703125,1,3.406890869140625,1
2023-12-11 18:33:41.027758,"(0.8106459975242615, 0.6485993266105652)",1,"(0.8346337676048279, 0.6177821159362793)",1,3.5867767333984375,1,3.4124298095703125,1
2023-12-11 18:33:41.029212,"(0.8102647662162781, 0.6485893130302429)",1,"(0.8342976570129395, 0.6176497936248779)",1,3.5941162109375,1,3.4179229736328125,1
2023-12-11 18:33:41.048448,"(0.8125709295272827, 0.6490558385848999)",1,"(0.8331102132797241, 0.6179172396659851)",1,3.61029052734375,1,3.4434814453125,1
2023-12-11 18:33:41.062012,"(0.8120103478431702, 0.6529483199119568)",1,"(0.8321608901023865, 0.6183927059173584)",1,3.6225738525390625,1,3.4511871337890625,1
2023-12-11 18:33:41.081332,"(0.8107399940490723, 0.6625679731369019)",1,"(0.8362722992897034, 0.6126342415809631)",1,3.6454010009765625,1,3.446563720703125,1
2023-12-11 18:33:41.098585,"(0.8118391036987305, 0.6617873311042786)",1,"(0.8344709873199463, 0.6095425486564636)",1,3.6436920166015625,1,3.4510040283203125,1
2023-12-11 18:33:41.113809,"(0.8164024353027344, 0.6481107473373413)",1,"(0.8348967432975769, 0.6108421087265015)",1,3.629241943359375,1,3.446624755859375,1
2023-12-11 18:33:41.128267,"(0.8160853385925293, 0.6479285955429077)",1,"(0.8365903496742249, 0.6124688386917114)",1,3.6329498291015625,1,3.449981689453125,1
2023-12-11 18:33:41.149886,"(0.8156877160072327, 0.6514614820480347)",1,"(0.8373198509216309, 0.6136615872383118)",1,3.625579833984375,1,3.45855712890625,1
2023-12-11 18:33:41.162217,"(0.8182722330093384, 0.6491159796714783)",1,"(0.8385158181190491, 0.6081568598747253)",1,3.642120361328125,1,3.486480712890625,1
2023-12-11 18:33:41.183189,"(nan, nan)",0,"(nan, nan)",0,,0,,0
2023-12-11 18:33:41.195649,"(0.5117637515068054, 0.546489953994751)",1,"(0.5540975332260132, 0.5069490671157837)",1,3.51947021484375,1,3.3566436767578125,1
2023-12-11 18:33:41.217552,"(0.5117637515068054, 0.546489953994751)",1,"(0.5540975332260132, 0.5069490671157837)",1,3.51947021484375,1,3.3566436767578125,1
2023-12-11 18:33:41.228747,"(0.41711166501045227, 0.5108348727226257)",1,"(0.42801618576049805, 0.4694047272205353)",1,3.5067291259765625,1,3.3756256103515625,1
2023-12-11 18:33:41.249966,"(0.41259506344795227, 0.4969153106212616)",1,"(0.4274250268936157, 0.4688200056552887)",1,3.5003509521484375,1,3.4048614501953125,1
2023-12-11 18:33:41.262343,"(0.4157540202140808, 0.4964558184146881)",1,"(0.42846959829330444, 0.46514880657196045)",1,3.4844818115234375,1,3.3866424560546875,1
2023-12-11 18:33:41.284275,"(0.4190656840801239, 0.504966676235199)",1,"(0.4312904179096222, 0.46989601850509644)",1,3.4700927734375,1,3.3767547607421875,1
2023-12-11 18:33:41.299645,"(0.4203048348426819, 0.5061631202697754)",1,"(0.4336704611778259, 0.4710148572921753)",1,3.451934814453125,1,3.36553955078125,1
2023-12-11 18:33:41.327791,"(0.41844117641448975, 0.5006250143051147)",1,"(0.4360996186733246, 0.46834489703178406)",1,3.4381256103515625,1,3.3400726318359375,1
2023-12-11 18:33:41.329376,"(0.4196912348270416, 0.5001691579818726)",1,"(0.4365338087081909, 0.4668624699115753)",1,3.417572021484375,1,3.3211822509765625,1
2023-12-11 18:33:41.361094,"(0.4256093204021454, 0.5046678781509399)",1,"(0.4354735016822815, 0.46551525592803955)",1,3.394134521484375,1,3.3105926513671875,1
2023-12-11 18:33:41.362458,"(0.430097758769989, 0.49725770950317383)",1,"(0.44675201177597046, 0.45412376523017883)",1,3.3877716064453125,1,3.3133544921875,1
2023-12-11 18:33:41.383701,"(0.45345813035964966, 0.43500566482543945)",1,"(0.48136964440345764, 0.3978279232978821)",1,3.38525390625,1,3.2765960693359375,1
2023-12-11 18:33:41.402094,"(0.4761500358581543, 0.38686296343803406)",1,"(0.5072629451751709, 0.34343355894088745)",1,3.383819580078125,1,3.2670440673828125,1
2023-12-11 18:33:41.427715,"(0.48872455954551697, 0.3656352460384369)",1,"(0.5089707374572754, 0.3162107765674591)",1,3.3598480224609375,1,3.2615814208984375,1
2023-12-11 18:33:41.433914,"(0.4879012405872345, 0.3619334101676941)",1,"(0.5036569237709045, 0.3152009844779968)",1,3.3474884033203125,1,3.2447662353515625,1
2023-12-11 18:33:41.447376,"(0.49125394225120544, 0.362318217754364)",1,"(0.5038496851921082, 0.3192923665046692)",1,3.3385009765625,1,3.231689453125,1
2023-12-11 18:33:41.467157,"(0.491140216588974, 0.36861732602119446)",1,"(0.5051069259643555, 0.3246086835861206)",1,3.3305816650390625,1,3.21466064453125,1
2023-12-11 18:33:41.479023,"(0.48696988821029663, 0.3629751205444336)",1,"(0.5057464838027954, 0.3303159773349762)",1,3.3094940185546875,1,3.1953277587890625,1
2023-12-11 18:33:41.501252,"(0.4861834943294525, 0.3626701235771179)",1,"(0.505312442779541, 0.3310375511646271)",1,3.30328369140625,1,3.184417724609375,1
2023-12-11 18:33:41.511963,"(0.48608607053756714, 0.36495521664619446)",1,"(0.5032287836074829, 0.32701829075813293)",1,3.3027191162109375,1,3.1790313720703125,1
2023-12-11 18:33:41.535385,"(0.4854600131511688, 0.3650504946708679)",1,"(0.5047317743301392, 0.3261024057865143)",1,3.2827301025390625,1,3.1794281005859375,1
2023-12-11 18:33:41.546961,"(0.48788416385650635, 0.3707076609134674)",1,"(0.5060867071151733, 0.32581421732902527)",1,3.270843505859375,1,3.1795806884765625,1
2023-12-11 18:33:41.567422,"(0.4776645600795746, 0.368918776512146)",1,"(0.4944911301136017, 0.32885441184043884)",1,3.2740325927734375,1,3.1726226806640625,1
2023-12-11 18:33:41.594407,"(0.46050018072128296, 0.3696537911891937)",1,"(0.47429898381233215, 0.3315684199333191)",1,3.2654266357421875,1,3.146331787109375,1
2023-12-11 18:33:41.599922,"(0.45330914855003357, 0.37236288189888)",1,"(0.46622174978256226, 0.33332881331443787)",1,3.251922607421875,1,3.125457763671875,1
2023-12-11 18:33:41.627727,"(0.4489065110683441, 0.37184229493141174)",1,"(0.4681064188480377, 0.33032968640327454)",1,3.233123779296875,1,3.1281890869140625,1
2023-12-11 18:33:41.633719,"(0.4506594240665436, 0.3729817867279053)",1,"(0.46963295340538025, 0.32889625430107117)",1,3.234161376953125,1,3.1295623779296875,1
2023-12-11 18:33:41.647290,"(0.4506362974643707, 0.3721350431442261)",1,"(0.46944916248321533, 0.33084556460380554)",1,3.23974609375,1,3.1297607421875,1
2023-12-11 18:33:41.668600,"(0.45094797015190125, 0.3714231550693512)",1,"(0.4704243242740631, 0.3307517170906067)",1,3.2458648681640625,1,3.1317291259765625,1
2023-12-11 18:33:41.678934,"(0.45078033208847046, 0.3739617168903351)",1,"(0.4713083505630493, 0.3321785032749176)",1,3.2532501220703125,1,3.1359405517578125,1
2023-12-11 18:33:41.700748,"(0.45091211795806885, 0.3725215792655945)",1,"(0.4719640612602234, 0.33217957615852356)",1,3.2627105712890625,1,3.148040771484375,1
2023-12-11 18:33:41.712590,"(0.4539211690425873, 0.3764842748641968)",1,"(0.4714622497558594, 0.3309309482574463)",1,3.2664947509765625,1,3.1538238525390625,1
2023-12-11 18:33:41.732985,"(0.4546862244606018, 0.3765052855014801)",1,"(0.4695674777030945, 0.3304607570171356)",1,3.2636871337890625,1,3.149200439453125,1
2023-12-11 18:33:41.746397,"(0.4571005702018738, 0.37010762095451355)",1,"(0.4691644012928009, 0.32844749093055725)",1,3.2754669189453125,1,3.1529998779296875,1
2023-12-11 18:33:41.766899,"(0.45770853757858276, 0.37017956376075745)",1,"(0.469677597284317, 0.3299209475517273)",1,3.29351806640625,1,3.1620635986328125,1
2023-12-11 18:33:41.778855,"(0.45180708169937134, 0.3721007704734802)",1,"(0.4696715474128723, 0.3345434069633484)",1,3.31805419921875,1,3.1773681640625,1
2023-12-11 18:33:41.801125,"(0.45019105076789856, 0.37201666831970215)",1,"(0.4703884720802307, 0.3329579830169678)",1,3.335235595703125,1,3.197998046875,1
2023-12-11 18:33:41.811770,"(0.4509158730506897, 0.3744388222694397)",1,"(0.4687483012676239, 0.33347275853157043)",1,3.34698486328125,1,3.2029571533203125,1
2023-12-11 18:33:41.833693,"(0.45179590582847595, 0.37818801403045654)",1,"(0.46785083413124084, 0.335313081741333)",1,3.3608245849609375,1,3.210479736328125,1
2023-12-11 18:33:41.847005,"(0.45537957549095154, 0.3769938349723816)",1,"(0.4736560583114624, 0.3345177173614502)",1,3.380035400390625,1,3.2275238037109375,1
2023-12-11 18:33:41.866215,"(0.45978477597236633, 0.37416595220565796)",1,"(0.47983843088150024, 0.33540773391723633)",1,3.400787353515625,1,3.2445831298828125,1
2023-12-11 18:33:41.878962,"(0.46015146374702454, 0.37786009907722473)",1,"(0.48154711723327637, 0.3363739252090454)",1,3.4254913330078125,1,3.2683563232421875,1
2023-12-11 18:33:41.901592,"(0.4607105553150177, 0.38015231490135193)",1,"(0.48212116956710815, 0.33800509572029114)",1,3.4382781982421875,1,3.288970947265625,1
2023-12-11 18:33:41.912017,"(0.46430984139442444, 0.38145962357521057)",1,"(0.4808633029460907, 0.34088054299354553)",1,3.4522705078125,1,3.309417724609375,1
2023-12-11 18:33:41.933633,"(0.46452605724334717, 0.38004884123802185)",1,"(0.47904911637306213, 0.3395872414112091)",1,3.4737396240234375,1,3.325653076171875,1
2023-12-11 18:33:41.949095,"(0.4605255722999573, 0.3769449293613434)",1,"(0.4782232940196991, 0.3409847319126129)",1,3.5018463134765625,1,3.3381500244140625,1
2023-12-11 18:33:41.968208,"(0.46085116267204285, 0.37777093052864075)",1,"(0.47799861431121826, 0.34352073073387146)",1,3.5236053466796875,1,3.3576507568359375,1
2023-12-11 18:33:41.979009,"(0.4660646319389343, 0.3817419707775116)",1,"(0.47901076078414917, 0.3452298641204834)",1,3.55255126953125,1,3.3841705322265625,1
2023-12-11 18:33:42.001,"(0.4681048095226288, 0.3849692940711975)",1,"(0.4783249497413635, 0.3432168662548065)",1,3.5752410888671875,1,3.4009246826171875,1
2023-12-11 18:33:42.012095,"(0.47427138686180115, 0.3885818123817444)",1,"(0.47843316197395325, 0.3472662568092346)",1,3.5960845947265625,1,3.4137115478515625,1
2023-12-11 18:33:42.033602,"(0.473599910736084, 0.3843690752983093)",1,"(0.4785148501396179, 0.34729546308517456)",1,3.6056365966796875,1,3.435150146484375,1
2023-12-11 18:33:42.045464,"(0.47447118163108826, 0.3833242952823639)",1,"(0.47907495498657227, 0.3417876064777374)",1,3.6243133544921875,1,3.4503326416015625,1
2023-12-11 18:33:42.065260,"(0.4755837917327881, 0.38480788469314575)",1,"(0.4801185727119446, 0.34286433458328247)",1,3.6468353271484375,1,3.4586944580078125,1
2023-12-11 18:33:42.078672,"(0.47326162457466125, 0.38473570346832275)",1,"(0.4777226746082306, 0.34103506803512573)",1,3.669158935546875,1,3.465362548828125,1
2023-12-11 18:33:42.100177,"(0.47364336252212524, 0.38648346066474915)",1,"(0.4783051013946533, 0.3425295352935791)",1,3.679718017578125,1,3.47393798828125,1
2023-12-11 18:33:42.112138,"(0.47237464785575867, 0.3887203335762024)",1,"(0.47816357016563416, 0.3377895951271057)",1,3.6905059814453125,1,3.48211669921875,1
2023-12-11 18:33:42.134035,"(0.4719988703727722, 0.3895559012889862)",1,"(0.47632673382759094, 0.3370129466056824)",1,3.693023681640625,1,3.4959716796875,1
2023-12-11 18:33:42.147295,"(0.4752786159515381, 0.3850167989730835)",1,"(0.4774893820285797, 0.34130796790122986)",1,3.6753997802734375,1,3.5094146728515625,1
2023-12-11 18:33:42.166133,"(0.47540751099586487, 0.38572707772254944)",1,"(0.4780180752277374, 0.338168740272522)",1,3.6748809814453125,1,3.5015869140625,1
2023-12-11 18:33:42.178876,"(0.47614786028862, 0.38725823163986206)",1,"(0.47868987917900085, 0.3350865840911865)",1,3.6711883544921875,1,3.4964447021484375,1
2023-12-11 18:33:42.201006,"(0.4750552177429199, 0.3858329951763153)",1,"(0.47766774892807007, 0.33251333236694336)",1,3.6665802001953125,1,3.5013580322265625,1
2023-12-11 18:33:42.212170,"(0.47461238503456116, 0.38534003496170044)",1,"(0.47694459557533264, 0.33617687225341797)",1,3.6750640869140625,1,3.504638671875,1
2023-12-11 18:33:42.233681,"(0.47423285245895386, 0.38457170128822327)",1,"(0.47696635127067566, 0.3393678665161133)",1,3.6745758056640625,1,3.503387451171875,1
2023-12-11 18:33:42.246861,"(0.4687727987766266, 0.3769758343696594)",1,"(0.4777379333972931, 0.33603182435035706)",1,3.6771392822265625,1,3.4919586181640625,1
2023-12-11 18:33:42.267254,"(0.4683918058872223, 0.3768916130065918)",1,"(0.47876670956611633, 0.33414140343666077)",1,3.6809844970703125,1,3.4898681640625,1
2023-12-11 18:33:42.278963,"(0.4658651351928711, 0.37610092759132385)",1,"(0.4778479039669037, 0.33752575516700745)",1,3.6736297607421875,1,3.4944610595703125,1
2023-12-11 18:33:42.300289,"(0.46669259667396545, 0.37650659680366516)",1,"(0.4769582748413086, 0.3398267328739166)",1,3.667724609375,1,3.48065185546875,1
2023-12-11 18:33:42.312124,"(0.471648246049881, 0.3911707401275635)",1,"(0.47786039113998413, 0.34640273451805115)",1,3.6700897216796875,1,3.4542083740234375,1
2023-12-11 18:33:42.333217,"(0.2819671630859375, 0.3729039430618286)",1,"(0.3056410551071167, 0.3344542980194092)",1,3.66192626953125,1,3.5115509033203125,1
2023-12-11 18:33:42.345883,"(0.2571585476398468, 0.3614502549171448)",1,"(0.27976179122924805, 0.33039525151252747)",1,3.661376953125,1,3.522369384765625,1
2023-12-11 18:33:42.366047,"(0.24585242569446564, 0.36569076776504517)",1,"(0.2575087547302246, 0.33677899837493896)",1,3.6615447998046875,1,3.531524658203125,1
2023-12-11 18:33:42.378664,"(0.2470831573009491, 0.367168664932251)",1,"(0.25668463110923767, 0.3315979242324829)",1,3.6517486572265625,1,3.5340423583984375,1
2023-12-11 18:33:42.399739,"(0.24849171936511993, 0.3669441044330597)",1,"(0.2599528729915619, 0.33089160919189453)",1,3.64111328125,1,3.51910400390625,1
2023-12-11 18:33:42.412167,"(0.25221511721611023, 0.36656394600868225)",1,"(0.2637854516506195, 0.33047258853912354)",1,3.6273651123046875,1,3.5149993896484375,1
2023-12-11 18:33:42.433580,"(0.25332215428352356, 0.3668709695339203)",1,"(0.2630263864994049, 0.33208122849464417)",1,3.6193389892578125,1,3.515869140625,1
2023-12-11 18:33:42.446605,"(0.25339552760124207, 0.3635353744029999)",1,"(0.26102304458618164, 0.3347633183002472)",1,3.616851806640625,1,3.502166748046875,1
2023-12-11 18:33:42.467605,"(0.2540074586868286, 0.36379408836364746)",1,"(0.2603859603404999, 0.33464381098747253)",1,3.6161956787109375,1,3.4963531494140625,1
2023-12-11 18:33:42.478733,"(0.2586098611354828, 0.3656866252422333)",1,"(0.26195499300956726, 0.33253487944602966)",1,3.610504150390625,1,3.501678466796875,1
2023-12-11 18:33:42.499637,"(0.25937479734420776, 0.36556822061538696)",1,"(0.2633022665977478, 0.33209651708602905)",1,3.6096649169921875,1,3.5016021728515625,1
2023-12-11 18:33:42.512400,"(0.25843188166618347, 0.3647915720939636)",1,"(0.263788640499115, 0.3347063958644867)",1,3.6130828857421875,1,3.5036468505859375,1
2023-12-11 18:33:42.535500,"(0.2583319842815399, 0.36573031544685364)",1,"(0.26466330885887146, 0.33689698576927185)",1,3.6131134033203125,1,3.5038299560546875,1
2023-12-11 18:33:42.546553,"(0.2573745548725128, 0.36537376046180725)",1,"(0.2648226022720337, 0.3352004587650299)",1,3.6108856201171875,1,3.497650146484375,1
2023-12-11 18:33:42.566317,"(0.25840258598327637, 0.3640349805355072)",1,"(0.2652800679206848, 0.3355715274810791)",1,3.6197967529296875,1,3.4975128173828125,1
2023-12-11 18:33:42.578463,"(0.26042401790618896, 0.3674032390117645)",1,"(0.2651103734970093, 0.33550745248794556)",1,3.625732421875,1,3.4996795654296875,1
2023-12-11 18:33:42.599646,"(0.25992533564567566, 0.3665394186973572)",1,"(0.26391422748565674, 0.33427733182907104)",1,3.623382568359375,1,3.50384521484375,1
2023-12-11 18:33:42.611891,"(0.2667464017868042, 0.36925235390663147)",1,"(0.263064444065094, 0.3388108015060425)",1,3.6210174560546875,1,3.4997100830078125,1
2023-12-11 18:33:42.631742,"(0.2683270573616028, 0.36892423033714294)",1,"(0.26801297068595886, 0.3401498794555664)",1,3.61529541015625,1,3.4923095703125,1
2023-12-11 18:33:42.647265,"(0.2704174518585205, 0.3793429732322693)",1,"(0.278058260679245, 0.35313329100608826)",1,3.6212005615234375,1,3.4832916259765625,1
2023-12-11 18:33:42.664879,"(nan, nan)",0,"(nan, nan)",0,,0,,0
2023-12-11 18:33:42.678482,"(0.5286929607391357, 0.4226371943950653)",1,"(0.554649293422699, 0.38429099321365356)",1,3.60113525390625,1,3.398773193359375,1
2023-12-11 18:33:42.697895,"(0.5404769778251648, 0.430965393781662)",1,"(0.5607057213783264, 0.3892270624637604)",1,3.5861968994140625,1,3.3922271728515625,1
2023-12-11 18:33:42.712054,"(0.5472722053527832, 0.43042802810668945)",1,"(0.5632873773574829, 0.39330917596817017)",1,3.5573883056640625,1,3.3788909912109375,1
2023-12-11 18:33:42.732721,"(0.5437218546867371, 0.4280976355075836)",1,"(0.5608962178230286, 0.3936446011066437)",1,3.526519775390625,1,3.3480987548828125,1
2023-12-11 18:33:42.746829,"(0.5431302785873413, 0.4294547140598297)",1,"(0.5575044751167297, 0.395532488822937)",1,3.4879913330078125,1,3.3324737548828125,1
2023-12-11 18:33:42.764718,"(0.5423848628997803, 0.428719162940979)",1,"(0.55558180809021, 0.39650917053222656)",1,3.4589080810546875,1,3.2945556640625,1
2023-12-11 18:33:42.778895,"(0.5419859886169434, 0.42753779888153076)",1,"(0.5560473203659058, 0.39248889684677124)",1,3.434112548828125,1,3.254638671875,1
2023-12-11 18:33:42.800444,"(0.5411827564239502, 0.4263012409210205)",1,"(0.5558819770812988, 0.3921387493610382)",1,3.404815673828125,1,3.220062255859375,1
2023-12-11 18:33:42.812155,"(0.5391334295272827, 0.42459022998809814)",1,"(0.5574913620948792, 0.3915083110332489)",1,3.37225341796875,1,3.1951141357421875,1
2023-12-11 18:33:42.832789,"(0.5401487946510315, 0.4266572594642639)",1,"(0.5567591786384583, 0.39218151569366455)",1,3.3524169921875,1,3.1786651611328125,1
2023-12-11 18:33:42.846568,"(0.5407496690750122, 0.427463561296463)",1,"(0.5572621822357178, 0.39177238941192627)",1,3.32183837890625,1,3.1582183837890625,1
2023-12-11 18:33:42.866581,"(0.5399261713027954, 0.42405834794044495)",1,"(0.5572779178619385, 0.39154255390167236)",1,3.2970123291015625,1,3.1297149658203125,1
2023-12-11 18:33:42.878712,"(0.5393038988113403, 0.4270521104335785)",1,"(0.5567087531089783, 0.3872515559196472)",1,3.28662109375,1,3.110321044921875,1
2023-12-11 18:33:42.899086,"(0.5389540791511536, 0.4322138726711273)",1,"(0.5574737191200256, 0.38674288988113403)",1,3.277862548828125,1,3.0995941162109375,1
2023-12-11 18:33:42.912021,"(0.5360046029090881, 0.4309484362602234)",1,"(0.5575223565101624, 0.38977473974227905)",1,3.2545928955078125,1,3.0915985107421875,1
2023-12-11 18:33:42.933648,"(0.5353147983551025, 0.42619001865386963)",1,"(0.5564138293266296, 0.3873938322067261)",1,3.240936279296875,1,3.0806732177734375,1
2023-12-11 18:33:42.945986,"(0.5350281000137329, 0.42942488193511963)",1,"(0.5568915605545044, 0.3882414698600769)",1,3.237030029296875,1,3.064971923828125,1
2023-12-11 18:33:42.966538,"(0.534954309463501, 0.43281272053718567)",1,"(0.5569197535514832, 0.3926241397857666)",1,3.234527587890625,1,3.061248779296875,1
2023-12-11 18:33:42.978779,"(0.5374792814254761, 0.43471255898475647)",1,"(0.5553602576255798, 0.3930214047431946)",1,3.233673095703125,1,3.059539794921875,1
2023-12-11 18:33:43.000101,"(0.5391137599945068, 0.4372575283050537)",1,"(0.5543097257614136, 0.39068084955215454)",1,3.23809814453125,1,3.059234619140625,1
2023-12-11 18:33:43.012124,"(0.5401023030281067, 0.4376983344554901)",1,"(0.552499532699585, 0.3911350965499878)",1,3.2285614013671875,1,3.0496978759765625,1
2023-12-11 18:33:43.032629,"(0.5407483577728271, 0.43798595666885376)",1,"(0.5519691705703735, 0.39285221695899963)",1,3.226654052734375,1,3.0432281494140625,1
2023-12-11 18:33:43.046109,"(0.5405969023704529, 0.4341294467449188)",1,"(0.5530494451522827, 0.3913193941116333)",1,3.232940673828125,1,3.0447998046875,1
2023-12-11 18:33:43.067112,"(0.5398534536361694, 0.4332925081253052)",1,"(0.553524374961853, 0.3932110369205475)",1,3.2338104248046875,1,3.0604400634765625,1
2023-12-11 18:33:43.078482,"(0.5391743183135986, 0.44036760926246643)",1,"(0.5528048276901245, 0.3940250277519226)",1,3.2547760009765625,1,3.073272705078125,1
2023-12-11 18:33:43.095271,"(0.5391194820404053, 0.442579984664917)",1,"(0.5536218881607056, 0.3912230134010315)",1,3.2678375244140625,1,3.075775146484375,1
2023-12-11 18:33:43.111900,"(0.537068247795105, 0.4425913095474243)",1,"(0.5530598759651184, 0.39201539754867554)",1,3.2782135009765625,1,3.0854949951171875,1
2023-12-11 18:33:43.129816,"(0.5354609489440918, 0.44163450598716736)",1,"(0.5523063540458679, 0.3959050178527832)",1,3.297027587890625,1,3.094207763671875,1
2023-12-11 18:33:43.146975,"(0.5366162657737732, 0.43802884221076965)",1,"(0.5525730848312378, 0.39958956837654114)",1,3.310516357421875,1,3.110748291015625,1
2023-12-11 18:33:43.165098,"(0.5371283888816833, 0.4391523599624634)",1,"(0.5527806282043457, 0.399713397026062)",1,3.324554443359375,1,3.1300506591796875,1
